HAGRID,Kingdom,Phylum,Class,Order,Family,Genus,Species,class,CommonName,Female maturity (days),Male maturity (days),diff male/female maturity,Gestation/Incubation (days),Weaning (days),Litter/Clutch size,Litters/Clutches per year,Inter-litter/Interbirth interval,Birth weight (g),Weaning weight (g),Adult weight (g),Growth rate (1/days),Maximum longevity (yrs),Source,Specimen origin,Sample size,Data quality,IMR (per yr),MRDT (yrs),Metabolic rate (W),Body mass (g),Temperature (K),References
1759,Animalia,Chordata,Mammalia,Carnivora,Felidae,Acinonyx,jubatus,Animalia.Chordata.Mammalia.Carnivora.Felidae.Acinonyx.jubatus,Cheetah,456,456,0,88,107,3,0.7,537,489,1940,53500,,20.5,671,captivity,large,high,,,61.77,38446.1,312.15,"364,204,344,556,106,000,000,000,000"
1760,Animalia,Chordata,Mammalia,Carnivora,Felidae,Caracal,caracal,Animalia.Chordata.Mammalia.Carnivora.Felidae.Caracal.caracal,Caracal,456,456,0,74,122,3,,365,165,,16000,0.0096,20.3,671,captivity,medium,acceptable,,,,,,"4,344,556,716,807,310,000,000"
1761,Animalia,Chordata,Mammalia,Carnivora,Felidae,Catopuma,temminckii,Animalia.Chordata.Mammalia.Carnivora.Felidae.Catopuma.temminckii,Asiatic golden cat,639,,-639,95,,1,,,250,,13500,,23,671,captivity,medium,acceptable,,,,,,"434,455,671"
1762,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,catus,Animalia.Chordata.Mammalia.Carnivora.Felidae.Felis.catus,Domestic cat,289,,-289,65,56,4,,,97.5,,3900,,30,,captivity,large,questionable,,,,,311.25,"1,201,211,221,231,240,000,000,000,000,000,000"
1763,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,chaus,Animalia.Chordata.Mammalia.Carnivora.Felidae.Felis.chaus,Jungle cat,335,,-335,60,90,3,2,112,131,2212.5,10000,0.0165,20,671,captivity,medium,acceptable,,,,,,"434,455,671,731"
1764,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,manul,Animalia.Chordata.Mammalia.Carnivora.Felidae.Felis.manul,Pallas' cat,365,,-365,72,,4.1,,,89,,3500,,15.9,671,captivity,medium,acceptable,,,,,,"434,455,671"
1765,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,margarita,Animalia.Chordata.Mammalia.Carnivora.Felidae.Felis.margarita,Sand cat,274,,-274,67,,4.5,2,198,55.5,,2750,0.0255,13.9,671,captivity,medium,acceptable,,,,,,"434,455,610,671,731,000"
1766,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,nigripes,Animalia.Chordata.Mammalia.Carnivora.Felidae.Felis.nigripes,Black-footed cat,445,434,-11,66,,2,4,228,72.4,,2125,,15.6,671,captivity,medium,acceptable,,,,,,"434,455,550,671,978"
1767,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,silvestris,Animalia.Chordata.Mammalia.Carnivora.Felidae.Felis.silvestris,Wild cat,304,304,0,64,87,3.7,2.3,114,100,643,5500,0.0113,19,671,captivity,medium,acceptable,,,,,,"434,455,542,671,731"
1768,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,colocolo,Animalia.Chordata.Mammalia.Carnivora.Felidae.Leopardus.colocolo,Colocolo,,,0,,,2.5,,,,,2950,,19.6,671,captivity,small,acceptable,,,,,,"610,671"
1769,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,geoffroyi,Animalia.Chordata.Mammalia.Carnivora.Felidae.Leopardus.geoffroyi,Geoffroy's cat,479,,-479,75,68,2,1.3,240,93.2,,4000,,23,671,captivity,medium,acceptable,,,,,,"434,455,610,671,817"
1770,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,guigna,Animalia.Chordata.Mammalia.Carnivora.Felidae.Leopardus.guigna,Kodkod,,,0,,,,,,,,2230,,,,unknown,small,low,,,,,,"671,730"
1771,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Animalia.Chordata.Mammalia.Carnivora.Felidae.Leopardus.pardalis,Ocelot,600,600,0,77,106,2,1,452,255.5,3400,8800,,28.2,671,captivity,medium,acceptable,,,17.368,10500,311.15,"36,420,434,441,448,400,000,000,000,000"
1772,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Animalia.Chordata.Mammalia.Carnivora.Felidae.Leopardus.tigrinus,Little spotted cat,,,0,75,56,1.5,,,,,2250,,21.9,671,captivity,medium,acceptable,,,,,,"434,455,610,671"
1773,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,wiedii,Animalia.Chordata.Mammalia.Carnivora.Felidae.Leopardus.wiedii,Margay,659,,-659,81,56,1.5,,,166.5,785.1,3666.7,,24,671,captivity,medium,acceptable,,,5.227,3600,311.55,"364,344,555,386,106,000,000,000"
1774,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leptailurus,serval,Animalia.Chordata.Mammalia.Carnivora.Felidae.Leptailurus.serval,Serval,821,,-821,70,128,2.5,2.5,176,263,,13350,,22.4,671,captivity,large,high,,,1.44,1012,,"364,344,555,426,106,000,000"
1775,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,canadensis,Animalia.Chordata.Mammalia.Carnivora.Felidae.Lynx.canadensis,Canada lynx,498,573,75,63,152,3.5,1,365,204,,10100,,26.8,671,captivity,medium,acceptable,,,,,,"434,455,538,610,671,000"
1776,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,lynx,Animalia.Chordata.Mammalia.Carnivora.Felidae.Lynx.lynx,Eurasian lynx,639,1004,365,66,87,2,1,365,246.5,1860,23000,0.0097,23.7,671,captivity,large,high,,,,,,"434,455,610,671,680,000,000"
1777,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,pardinus,Animalia.Chordata.Mammalia.Carnivora.Felidae.Lynx.pardinus,Spanish lynx,,,0,68,,2.5,,,,,11000,,,,unknown,tiny,low,,,,,,"434,455"
1778,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,rufus,Animalia.Chordata.Mammalia.Carnivora.Felidae.Lynx.rufus,Bobcat,365,730,365,65,65,3,0.9,365,265,1190,8600,0.0068,32.3,671,captivity,medium,acceptable,,,23.446,9400,,"364,344,555,386,716,000,000,000,000,000"
1779,Animalia,Chordata,Mammalia,Carnivora,Felidae,Neofelis,nebulosa,Animalia.Chordata.Mammalia.Carnivora.Felidae.Neofelis.nebulosa,Clouded leopard,730,1095,365,89,130,2,,,170,5427.5,19500,,19.8,671,captivity,medium,acceptable,,,,,,"434,448,455,610,671"
1780,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,leo,Animalia.Chordata.Mammalia.Carnivora.Felidae.Panthera.leo,Lion,1095,1095,0,109,216,3,1,649,1300,8480,175000,0.0035,27,671,captivity,large,high,,,94.58,98000,311.05,"36,162,420,434,455,500,000,000,000,000,000,000,000,000"
1781,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,onca,Animalia.Chordata.Mammalia.Carnivora.Felidae.Panthera.onca,Jaguar,730,730,0,99,126,2,0.5,365,820,5033.5,81150,0.0072,28,671,captivity,large,high,,,62.419,50400,310.15,"36,89,420,434,455,610,671,680,731,817"
1782,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,pardus,Animalia.Chordata.Mammalia.Carnivora.Felidae.Panthera.pardus,Leopard,937,771,-166,97,110,2,1.25,444,550,1940,53750,0.0079,27.3,671,captivity,large,high,,,,,,"434,455,610,671,680,000"
1783,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,tigris,Animalia.Chordata.Mammalia.Carnivora.Felidae.Panthera.tigris,Tiger,1268,1415,147,105,121,2.5,0.4,750,1190,11003,119700,,26.3,671,captivity,large,high,,,133.859,137900,310.65,"36,89,420,434,455,610,671,680,1136,1142"
1784,Animalia,Chordata,Mammalia,Carnivora,Felidae,Pardofelis,marmorata,Animalia.Chordata.Mammalia.Carnivora.Felidae.Pardofelis.marmorata,Marbled cat,,,0,,,2,,,85,,3500,,,,unknown,tiny,low,,,,,,"434,455,671"
1785,Animalia,Chordata,Mammalia,Carnivora,Felidae,Prionailurus,bengalensis,Animalia.Chordata.Mammalia.Carnivora.Felidae.Prionailurus.bengalensis,Leopard cat,365,,-365,62,45,2.5,,163,96,620,5000,,17,671,captivity,medium,acceptable,,,,,,"4,344,556,106,716,800,000"
1786,Animalia,Chordata,Mammalia,Carnivora,Felidae,Prionailurus,planiceps,Animalia.Chordata.Mammalia.Carnivora.Felidae.Prionailurus.planiceps,Flat-headed cat,,,0,56,,,,,,,6750,,14,671,captivity,small,acceptable,,,,,,"671,730,978"
1787,Animalia,Chordata,Mammalia,Carnivora,Felidae,Prionailurus,rubiginosus,Animalia.Chordata.Mammalia.Carnivora.Felidae.Prionailurus.rubiginosus,Rusty-spotted cat,,,0,68,,2.5,,,,,1350,,17.9,671,captivity,medium,acceptable,,,,,,"434,455,671"
1788,Animalia,Chordata,Mammalia,Carnivora,Felidae,Prionailurus,viverrinus,Animalia.Chordata.Mammalia.Carnivora.Felidae.Prionailurus.viverrinus,Fishing cat,,,0,72,182,2,,,170,,10650,,17.2,671,captivity,medium,acceptable,,,,,,"4,344,556,711,142"
1789,Animalia,Chordata,Mammalia,Carnivora,Felidae,Profelis,aurata,Animalia.Chordata.Mammalia.Carnivora.Felidae.Profelis.aurata,African golden cat,,,0,81,,2,,,248.33,,10650,,21,671,captivity,small,acceptable,,,,,,"434,455,671,978"
1790,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,concolor,Animalia.Chordata.Mammalia.Carnivora.Felidae.Puma.concolor,Cougar,912,912,0,92,90,2.5,0.45,786,400,3500,63000,0.0061,23.8,671,captivity,large,acceptable,,,49.326,37200,310.75,"36,420,436,441,448,400,000,000,000"
1791,Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,yagouaroundi,Animalia.Chordata.Mammalia.Carnivora.Felidae.Puma.yagouaroundi,Jaguarundi,803,,-803,73,,2,2,182,,,7000,,18.6,671,captivity,small,acceptable,,,9.69,8400,311.55,"364,344,555,385,666,000,000,000,000"
1792,Animalia,Chordata,Mammalia,Carnivora,Felidae,Uncia,uncia,Animalia.Chordata.Mammalia.Carnivora.Felidae.Uncia.uncia,Snow leopard,730,730,0,96,77,2,1,365,475,7500,50000,,21.2,671,captivity,large,high,,,,,,"434,455,610,671,680,000"
1793,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Atilax,paludinosus,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Atilax.paludinosus,Marsh mongoose,,255,255,76,36,2,2,182,100,550,3300,,20.8,671,captivity,small,acceptable,,,,,,"434,455,610,671,978"
1794,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Bdeogale,nigripes,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Bdeogale.nigripes,Black-footed mongoose,,,0,,,1,,,,,2000,,15.8,671,captivity,small,acceptable,,,,,,"434,671"
1795,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Crossarchus,obscurus,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Crossarchus.obscurus,Long-nosed cusimanse,274,274,0,58,23,4,2.5,122,9.8,,790,,13.3,671,captivity,small,acceptable,,,,,,"434,455,610,671,978"
1796,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Cynictis,penicillata,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Cynictis.penicillata,Yellow mongoose,730,,-730,56,61,2,2,365,,,598.5,,15.2,671,captivity,medium,acceptable,,,,,,"434,455,610,671,978"
1797,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Galerella,pulverulenta,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Galerella.pulverulenta,Cape gray mongoose,,,0,61,58,2.6,,,20.2,,650,,11.7,671,captivity,small,acceptable,,,,,,"434,455,610,671,978"
1798,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Galerella,sanguinea,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Galerella.sanguinea,Slender mongoose,365,365,0,65,55,2,2,182,,,500,,12.6,671,captivity,small,acceptable,,,2.202,519.6,311.85,"36,420,434,455,671,900"
1799,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Helogale,parvula,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Helogale.parvula,Dwarf mongoose,456,,-456,55,21,3,2.25,142,,,274.8,,18,671,captivity,large,high,,,,,,"434,455,610,671,680,000"
1800,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,brachyurus,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Herpestes.brachyurus,Short-tailed mongoose,,,0,,,3.5,,,,,1414.1,,,,unknown,small,low,,,,,,"671,730,978"
1801,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,edwardsi,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Herpestes.edwardsi,Indian gray mongoose,,,0,59,,2.6,3.3,110,,,1000,,12.3,671,captivity,small,acceptable,,,,,,"455,610,671,978"
1802,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,ichneumon,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Herpestes.ichneumon,Egyptian mongoose,730,730,0,74,61,3,1.5,365,,800,2200,,,,unknown,tiny,low,,,,,,"434,455,542,610,671,000"
1803,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,javanicus,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Herpestes.javanicus,Javan mongoose,301,122,-179,49,50,2,2,151,25.92,275,800,,16.6,671,captivity,small,acceptable,,,2.248,611,312.95,"36,420,434,455,610,600,000,000,000"
1804,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,naso,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Herpestes.naso,Long-nosed mongoose,,,0,,,,,,,,3000,,,,unknown,small,low,,,,,,"671,730"
1805,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,smithii,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Herpestes.smithii,Ruddy mongoose,,,0,,,2.5,,,,,1702.5,,17.8,671,captivity,small,acceptable,,,,,,"671,730,978"
1806,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,urva,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Herpestes.urva,Crab-eating mongoose,,,0,66,,3,,,,,1863.2,,13.3,671,captivity,small,acceptable,,,,,,"671,730,978"
1807,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,vitticollis,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Herpestes.vitticollis,Striped-necked mongoose,,,0,,,2.5,,,,,2250,,12.8,671,captivity,small,acceptable,,,,,,"455,671"
1808,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Ichneumia,albicauda,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Ichneumia.albicauda,White-tailed mongoose,,,0,,274,2.3,,,,,3500,,14.8,671,captivity,small,acceptable,,,,,,"434,455,610,671"
1809,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Mungos,mungo,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Mungos.mungo,Banded mongoose,289,,-289,60,,2.5,2,365,39,,1331.5,,17.4,671,captivity,large,high,,,,,,"434,455,610,671,680,000"
1810,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Suricata,suricatta,Animalia.Chordata.Mammalia.Carnivora.Herpestidae.Suricata.suricatta,Meerkat,365,365,0,77,44,4,1,365,29,225.5,776,0.0161,20.6,671,captivity,large,high,,,1.729,850,309.45,"364,204,344,555,606,000,000,000,000,000"
1811,Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Crocuta,crocuta,Animalia.Chordata.Mammalia.Carnivora.Hyaenidae.Crocuta.crocuta,Spotted hyena,1095,639,-456,110,265,2,1,449,1390,14500,63000,0.0056,41.1,671,captivity,medium,acceptable,,,,,,"1,304,344,556,106,710,000,000"
1812,Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Hyaena,brunnea,Animalia.Chordata.Mammalia.Carnivora.Hyaenidae.Hyaena.brunnea,Brown hyena,1000,,-1000,92,342,2.5,0.4,511,688,27400,42250,,31.9,671,captivity,small,acceptable,,,,,,"434,455,610,671"
1813,Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Hyaena,hyaena,Animalia.Chordata.Mammalia.Carnivora.Hyaenidae.Hyaena.hyaena,Striped hyena,800,800,0,90,279,2.5,,237,700,,40000,,25,671,captivity,medium,acceptable,,,31.954,34300,310.15,"36,420,434,455,610,600,000"
1814,Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Proteles,cristata,Animalia.Chordata.Mammalia.Carnivora.Hyaenidae.Proteles.cristata,Aardwolf,,,0,84,132,2.5,,,275,,10000,,20,671,captivity,small,acceptable,,,11.563,7902.6,309.55,"36,420,434,455,610,600,000"
1815,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Conepatus,chinga,Animalia.Chordata.Mammalia.Carnivora.Mephitidae.Conepatus.chinga,Molina's hog-nosed skunk,,,0,,,,,,,,3400,,10,671,captivity,small,acceptable,,,,,,"511,671"
1816,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Conepatus,leuconotus,Animalia.Chordata.Mammalia.Carnivora.Mephitidae.Conepatus.leuconotus,Hog-nosed skunk,319,319,0,56,,3.4,1.5,182,,,1900,,10.2,671,captivity,tiny,acceptable,,,,,,"441,455,538,542,610,000,000"
1817,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Mephitis,macroura,Animalia.Chordata.Mammalia.Carnivora.Mephitidae.Mephitis.macroura,Hooded skunk,,,0,61,,5.3,,,,,965,,,,unknown,tiny,low,,,,,,"455,610,671"
1818,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Animalia.Chordata.Mammalia.Carnivora.Mephitidae.Mephitis.mephitis,Striped skunk,335,335,0,63,60,5,1,365,33.5,493.5,3500,0.0143,13.9,671,captivity,medium,acceptable,,,,,309.6,"4,344,414,555,386,100,000,000,000,000,000"
1819,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Spilogale,putorius,Animalia.Chordata.Mammalia.Carnivora.Mephitidae.Spilogale.putorius,Eastern spotted skunk,152,152,0,31,50,5,1.5,243,9.5,160,600,0.0311,10.5,671,captivity,small,acceptable,,,1.674,624,309.55,"36,420,434,441,455,600,000,000,000"
1820,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Aonyx,capensis,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Aonyx.capensis,African clawless otter,365,365,0,63,53,2.5,,,1050,3360,23500,,14.2,671,captivity,small,acceptable,,,,,,"434,455,610,671"
1821,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Aonyx,cinereus,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Aonyx.cinereus,Oriental small-clawed otter,,,0,63,81,1.42,2,182,57,,3000,,23,671,captivity,large,acceptable,,,,,,"434,455,671,978"
1822,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Arctonyx,collaris,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Arctonyx.collaris,Hog badger,,,0,42,104,3,,,58,,10500,,15.8,671,captivity,small,acceptable,,,,,,"434,455,671"
1823,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Eira,barbara,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Eira.barbara,Tayra,700,183,-517,66,75,2,,,83,1708,4500,0.0159,22.3,671,captivity,medium,acceptable,,,6.811,2950,311.55,"36,420,434,455,610,600,000"
1824,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Enhydra.lutris,Sea otter,974,1369,395,140,175,1,0.8,548,1868,13425,25850,,27,671,captivity,medium,acceptable,,,98.479,26832.8,310.65,"3,643,444,144,345,550,000,000,000,000,000,000,000"
1825,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Galictis,cuja,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Galictis.cuja,Lesser grison,,,0,,,,,,,,1000,,10.2,671,captivity,small,acceptable,,,,,,"434,671"
1826,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Galictis,vittata,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Galictis.vittata,Greater grison,,,0,40,,2,,,,,2300,,12.5,671,captivity,small,acceptable,,,,,,"434,610,671"
1827,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Gulo,gulo,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Gulo.gulo,Wolverine,710,776,66,35,87,3,0.5,639,95,,16333.3,0.0182,19.5,671,captivity,medium,acceptable,,,31.765,12700,310.15,"36,420,434,455,610,600,000,000,000"
1828,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Hydrictis,maculicollis,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Hydrictis.maculicollis,Spotted-necked otter,,,0,61,,2,,365,,,4000,,22.9,671,captivity,small,acceptable,,,,,,"455,610,671,978"
1829,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Ictonyx,libycus,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Ictonyx.libycus,Saharan striped polecat,,,0,38,,2,,,,,425,,,,unknown,small,low,,,,,,"434,671,978"
1830,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Ictonyx,striatus,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Ictonyx.striatus,Striped polecat,304,393,89,36,79,2,1,365,15,170,910,0.0361,14,671,captivity,tiny,acceptable,,,,,,"434,455,610,671,680,000,000"
1831,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Lontra.canadensis,Northern river otter,730,730,0,62,122,2.5,0.9,365,140,1510,9000,,27,671,captivity,medium,acceptable,,,,,311.55,"4,344,434,555,386,100,000,000,000,000"
1832,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lontra,longicaudis,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Lontra.longicaudis,Neotropical river otter,,,0,57,,2.5,,,,,7500,,,,unknown,small,low,,,,,,"455,610,671"
1833,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,lutra,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Lutra.lutra,European otter,548,548,0,61,55,2,1,365,110.5,,6750,,18.2,671,captivity,medium,acceptable,,,25.104,10000,311.25,"36,420,434,455,542,600,000"
1834,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutrogale,perspicillata,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Lutrogale.perspicillata,Smooth-coated otter,,,0,63,,5,,,,,9000,,,,unknown,tiny,low,,,,,,"434,455,671"
1835,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,americana,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Martes.americana,American marten,365,365,0,28,46,3,1,365,30,392,884,,17.8,671,captivity,tiny,acceptable,,,3.579,966.5,311.15,"36,420,434,441,455,500,000,000,000"
1836,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,flavigula,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Martes.flavigula,Yellow-throated marten,,,0,150,,2.5,,182,57.5,,2500,,16,671,captivity,medium,acceptable,,,,,,"434,455,671,978"
1837,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,foina,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Martes.foina,Beech marten,548,730,182,30,66,3.5,1,365,30,,1700,,18.2,671,captivity,small,acceptable,,,,,,"434,455,671,978"
1838,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,martes,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Martes.martes,European pine marten,456,426,-30,28,59,4,1,365,30,680,1300,,18.2,671,captivity,small,acceptable,,,4,920,310.15,"36,420,434,455,610,600,000"
1839,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,melampus,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Martes.melampus,Japanese marten,,,0,,,,,,,,1000,,,,unknown,tiny,low,,,,,,"671,730"
1840,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,pennanti,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Martes.pennanti,Fisher,365,365,0,45,66,2.5,1,365,35,,3175,,14.3,671,captivity,small,acceptable,,,,,311.65,"4,414,484,555,426,710,000"
1841,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,zibellina,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Martes.zibellina,Sable,456,456,0,30,56,3,,,30,600,1066.7,,18.4,671,captivity,small,acceptable,,,,,,"434,455,671,680"
1842,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Meles.meles,Old World badger,365,365,0,49,90,3,1,365,80,,13000,0.0196,18.6,671,captivity,medium,acceptable,,,16.647,11050,310.15,"364,204,344,555,546,000,000,000,000,000"
1843,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mellivora,capensis,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Mellivora.capensis,Honey badger,,,0,180,,2,2,182,210,,10000,,31.3,671,captivity,medium,acceptable,,,,,,"434,455,671,978"
1844,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Melogale,moschata,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Melogale.moschata,Chinese ferret-badger,,,0,,,2.5,,,,,672,,19,671,captivity,tiny,acceptable,,,,,,"455,671,730"
1845,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Melogale,personata,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Melogale.personata,Burmese ferret-badger,,,0,,,3,,,,,2000,,,,unknown,small,low,,,,,,"455,610,671"
1846,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,erminea,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Mustela.erminea,Ermine,95,365,270,43,45,6.77,1,365,2.3,26.6,110.3,,12.5,671,captivity,small,acceptable,,,1.276,125.5,312.75,"36,420,434,455,538,600,000,000,000"
1847,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,eversmanii,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Mustela.eversmanii,Steppe polecat,319,319,0,36,51,9.4,1,365,5.73,,1350,,9.1,671,captivity,small,acceptable,,,,,,"434,455,671,817"
1848,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,frenata,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Mustela.frenata,Long-tailed weasel,162,365,203,25,37,6.2,1,365,3.1,34.6,150.6,,8.8,671,captivity,tiny,acceptable,,,1.344,225,312.15,"36,420,434,455,538,600,000,000,000"
1849,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,lutreola,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Mustela.lutreola,European mink,323,323,0,54,57,4,,365,8,,590,,8.4,671,captivity,medium,acceptable,,,,,,"134,434,455,542,671"
1850,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nigripes,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Mustela.nigripes,Black-footed ferret,365,365,0,43,,3,,365,7.4,,1021,,9.4,671,captivity,medium,acceptable,,,,,,"434,441,455,542,671,000"
1851,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,Animalia.Chordata.Mammalia.Carnivora.Mustelidae.Mustela.nivalis,Least weasel,120,120,0,36,39,5,1.5,200,2.6,43.5,46.9,0.0546,9.1,671,captivity,small,acceptable,,,,,,"434,455,671,730,731"
